0 1:8732 2:161.8794285 3:69.93256634 4:0.9018716724 5:9072 6:105.4415843 7:0.6868019506 8:386.829 9:0.7333065108 10:2.314793192
1 1:5435 2:134.3954072 3:52.6819299 4:0.9199686082 5:5607 6:83.18687953 7:0.5249686081 8:311.995 9:0.7016396839 10:2.551072206
0 1:8359 2:153.5907991 3:70.24593274 4:0.8892828264 5:8589 6:103.1649619 7:0.7908230842 8:366.368 9:0.7825806797 10:2.186472484
0 1:8726 2:156.2673882 3:71.76968282 4:0.8882942098 5:8930 6:105.4053522 7:0.5629677419 8:374.653 9:0.7812079309 10:2.177345393
1 1:6388 2:152.9198709 3:54.0428345 4:0.9354699563 5:6538 6:90.18566522 7:0.6584209441 8:346.842 9:0.6672850698 10:2.829604928
1 1:6012 2:155.4921084 3:50.34613287 4:0.94613042 5:6195 6:87.49123466 7:0.508844689 8:342.874 9:0.6426281238 10:3.088461805
0 1:8210 2:152.8173229 3:69.55288591 4:0.8904211958 5:8466 6:102.2413647 7:0.7891195694 8:366.161 9:0.7695004004 10:2.197138492
1 1:5847 2:165.385877 3:46.70082395 4:0.9593041249 5:6181 6:86.2822787 7:0.4603212093 8:356.603 9:0.5777939272 10:3.541390988
1 1:7127 2:162.4443763 3:56.90333186 4:0.9366397037 5:7340 6:95.25953094 7:0.7826707665 8:366.509 9:0.6667259142 10:2.85474279
0 1:8501 2:155.6495653 3:70.11264684 4:0.8928006834 5:8684 6:104.0375383 7:0.7263328776 8:369.064 9:0.7842896998 10:2.219992717
1 1:6818 2:160.6489232 3:54.96945069 4:0.939637591 5:7028 6:93.17160091 7:0.5334898279 8:362.657 9:0.6514404648 10:2.9225128
0 1:8202 2:150.275597 3:69.87148767 4:0.8853339736 5:8314 6:102.1915395 7:0.7489043097 8:357.023 9:0.8086065204 10:2.150742771
1 1:5976 2:151.3350881 3:51.87763861 4:0.9394084809 5:6163 6:87.22889154 7:0.4643356643 8:343.409 9:0.6367912791 10:2.917154523
0 1:8794 2:155.7301499 3:72.74894682 4:0.8841794125 5:8983 6:105.8152567 7:0.7939689419 8:373.862 9:0.7906307028 10:2.140651607
0 1:8744 2:159.4819434 3:70.88791064 4:0.8957844926 5:9030 6:105.5140113 7:0.656900308 8:381.032 9:0.7568278628 10:2.249776329
0 1:8720 2:151.3048124 3:74.09917576 4:0.8718716591 5:8884 6:105.3691076 7:0.7452991453 8:365.79 9:0.8189600031 10:2.041923015
1 1:6183 2:157.9893254 3:50.91954467 4:0.9466384753 5:6384 6:88.7267722 7:0.6414565826 8:351.969 9:0.6271916705 10:3.102724631
0 1:9146 2:158.1441494 3:74.61941931 4:0.8816818779 5:9303 6:107.9122276 7:0.5963745436 8:377.487 9:0.806560708 10:2.119343073
1 1:5588 2:141.1266449 3:51.3094593 4:0.9315667572 5:5707 6:84.34964479 7:0.5009412819 8:318.134 9:0.6938188414 10:2.750499554
0 1:7730 2:147.0548892 3:67.74494246 4:0.8875673731 5:7890 6:99.20756867 7:0.5886384405 8:358.541 9:0.7556343761 10:2.170713914
1 1:5726 2:143.7997821 3:52.05076419 4:0.9321909402 5:5903 6:85.38483257 7:0.6057336295 8:326.283 9:0.6758842312 10:2.762683398
1 1:6140 2:152.5049476 3:52.09405383 4:0.9398493337 5:6304 6:88.4177064 7:0.6801063358 8:342.864 9:0.6563484442 10:2.927492418
0 1:8380 2:151.6939212 3:71.42674021 4:0.882207452 5:8621 6:103.2944693 7:0.5923098671 8:366.68 9:0.7832121883 10:2.123769344
1 1:6198 2:156.2064186 3:51.72157436 4:0.9435920111 5:6380 6:88.83433288 7:0.6984448952 8:348.678 9:0.6406374805 10:3.020140445
1 1:5610 2:152.8237946 3:47.43574135 4:0.9506076717 5:5760 6:84.51552429 7:0.5342857143 8:332.594 9:0.6372999798 10:3.221701405
1 1:5563 2:144.7619009 3:50.07203809 4:0.938274194 5:5655 6:84.1607485 7:0.8277042107 8:322.238 9:0.6732330333 10:2.891072671
1 1:4972 2:132.8001691 3:50.24426237 4:0.9256647133 5:5247 6:79.56473475 7:0.6318464862 8:306.55 9:0.6648724583 10:2.643091228
0 1:9388 2:167.7674086 3:72.03655847 4:0.9031222525 5:9644 6:109.3305668 7:0.5996806132 8:395.837 9:0.7529223203 10:2.328920373
1 1:4812 2:132.0621538 3:47.08659901 4:0.9342767105 5:4973 6:78.27406141 7:0.5141025641 8:295.794 9:0.6911252531 10:2.804665373
0 1:8941 2:157.2569464 3:73.34815858 4:0.884562133 5:9210 6:106.6959923 7:0.6750981577 8:380.023 9:0.7779939052 10:2.143979473
1 1:5530 2:140.2573157 3:51.74804351 4:0.9294489416 5:5763 6:83.91075427 7:0.5163398693 8:317.785 9:0.6881263804 10:2.710388764
1 1:6217 2:157.959831 3:51.29815202 4:0.945798378 5:6375 6:88.97038974 7:0.7763486513 8:351.49 9:0.6323605725 10:3.079249929
0 1:8310 2:153.8023203 3:69.58163662 4:0.8918102995 5:8468 6:102.8621437 7:0.642393321 8:364.79 9:0.7847386424 10:2.210386645
0 1:9148 2:160.5583713 3:73.3691428 4:0.8894859986 5:9376 6:107.9240258 7:0.7881450849 8:382.925 9:0.7839864884 10:2.188363735
1 1:5583 2:143.3305647 3:50.74426736 4:0.9352315639 5:5730 6:84.31189939 7:0.4919376156 8:324.145 9:0.667726847 10:2.824566639
1 1:4379 2:144.7701606 3:39.17268962 4:0.9626959798 5:4522 6:74.6693777 7:0.4708095904 8:309.215 9:0.5755243493 10:3.695691106
0 1:9278 2:161.247117 3:74.42501694 4:0.8871096465 5:9556 6:108.6881617 7:0.6682512244 8:388.185 9:0.7737251839 10:2.166571451
1 1:6569 2:153.2657163 3:55.5062269 4:0.932117174 5:6734 6:91.45441799 7:0.5269110452 8:347.391 9:0.6840250402 10:2.761234638
0 1:8481 2:156.6940824 3:69.81198301 4:0.8952667924 5:8687 6:103.9150835 7:0.7929873773 8:370.95 9:0.7745084786 10:2.244515563
1 1:6003 2:142.115952 3:54.51932064 4:0.9234887012 5:6132 6:87.42572269 7:0.5627109111 8:323.292 9:0.7217524911 10:2.606708049
0 1:8189 2:154.7310535 3:68.38138339 4:0.8970460718 5:8403 6:102.1105217 7:0.613868066 8:365.857 9:0.7688081833 10:2.262765768
0 1:8821 2:158.9866624 3:71.3555405 4:0.8936248795 5:8996 6:105.9775732 7:0.5706430327 8:375.471 9:0.7862757607 10:2.228091347
1 1:6962 2:158.2447398 3:56.58373026 4:0.9338859556 5:7102 6:94.15037817 7:0.5543876413 8:355.619 9:0.6917895067 10:2.796647358
0 1:7389 2:145.8834538 3:65.13771841 4:0.8947810462 5:7509 6:96.99467509 7:0.5818110236 8:345.689 9:0.7770060672 10:2.239615654
0 1:6918 2:141.2960363 3:63.96655082 4:0.891656296 5:7182 6:93.85239033 7:0.5823232323 8:342.85 9:0.7395748159 10:2.208905037
0 1:9100 2:160.3149484 3:73.06808338 4:0.890093305 5:9331 6:107.6405122 7:0.7023772769 8:382.694 9:0.780814644 10:2.194048906
1 1:5632 2:154.7741478 3:47.3424067 4:0.9520698863 5:5854 6:84.68107885 7:0.567284448 8:339.193 9:0.6151467701 10:3.269249676
1 1:6464 2:162.3734869 3:51.76138639 4:0.9478288053 5:6596 6:90.72056226 7:0.8244897959 8:356.178 9:0.6402904582 10:3.136961704
0 1:10039 2:171.1022876 3:75.28442095 4:0.8979994498 5:10288 6:113.0577365 7:0.7377278072 8:409.356 9:0.7528318729 10:2.272744952
0 1:8934 2:159.4226871 3:72.29136211 4:0.8912780632 5:9166 6:106.6542174 7:0.6635472371 8:381.156 9:0.7727700659 10:2.20527989
1 1:6444 2:163.9408765 3:51.01512911 4:0.9503509775 5:6665 6:90.58010613 7:0.7155229847 8:365.185 9:0.6072108661 10:3.213573685
0 1:8534 2:156.5661386 3:70.32856099 4:0.8934342743 5:8806 6:104.2392741 7:0.792827945 8:378.526 9:0.7484642678 10:2.226209899
1 1:6316 2:167.3737745 3:48.90218204 4:0.9563653298 5:6470 6:89.67597763 7:0.7692120326 8:359.42 9:0.6143947637 10:3.422623848
1 1:6075 2:158.4192714 3:50.50000058 4:0.947830635 5:6292 6:87.94845214 7:0.4506008011 8:353.267 9:0.6117162335 10:3.13701524
1 1:6129 2:147.8221775 3:53.55263618 4:0.9320703167 5:6276 6:88.33846936 7:0.8072971549 8:336.834 9:0.6788403364 10:2.760315608
0 1:8258 2:149.7939899 3:71.12960357 4:0.8800670074 5:8498 6:102.5398077 7:0.580568054 8:362.172 9:0.7911430181 10:2.105930336
0 1:9013 2:165.3441111 3:70.19071079 4:0.9054218817 5:9244 6:107.1247311 7:0.5417117442 8:389.282 9:0.7473956905 10:2.355640928
1 1:6162 2:157.2057537 3:51.35210862 4:0.9451435068 5:6371 6:88.57596782 7:0.4987858184 8:348.697 9:0.6368470422 10:3.061330058
1 1:5330 2:141.0191033 3:49.42935533 4:0.9365570001 5:5450 6:82.37940746 7:0.4921514312 8:317.124 9:0.6660070885 10:2.852942393
0 1:9226 2:157.8603388 3:75.66695496 4:0.8776355827 5:9573 6:108.3831539 7:0.6177435554 8:402.123 9:0.7169774332 10:2.086252035
0 1:9108 2:162.8065202 3:71.99571625 4:0.8969083785 5:9333 6:107.6878163 7:0.5767477204 8:385.809 9:0.7689324286 10:2.261336212
1 1:5668 2:141.7027521 3:51.58977339 4:0.9313714435 5:5798 6:84.95129039 7:0.6268524663 8:319.948 9:0.6957943633 10:2.74672174
0 1:7170 2:129.990536 3:71.59643664 4:0.8346491956 5:7284 6:95.54646794 7:0.6322751323 8:326.146 9:0.8470419251 10:1.815600638
0 1:6497 2:121.6538467 3:70.97172099 4:0.8121916697 5:6795 6:90.95184067 7:0.679673606 8:321.089 9:0.7919027947 10:1.714117186
1 1:4555 2:118.0977083 3:50.90915187 4:0.9023153627 5:4731 6:76.15514511 7:0.7072981366 8:283.186 9:0.7137640778 10:2.319773635
1 1:5751 2:146.0016181 3:51.13799781 4:0.936653869 5:5911 6:85.57102677 7:0.5000869565 8:327.675 9:0.6730798905 10:2.855051515
0 1:7976 2:151.4736784 3:68.25043426 4:0.8927379733 5:8219 6:100.7737992 7:0.642707494 8:364.823 9:0.7530617492 10:2.219380434
0 1:9345 2:161.0350197 3:74.91328864 4:0.8852062642 5:9518 6:109.0798952 7:0.7631063204 8:385.878 9:0.7886587606 10:2.149618881
0 1:9089 2:163.8798723 3:71.51764012 4:0.8997513932 5:9379 6:107.575435 7:0.5959609206 8:389.196 9:0.7540310523 10:2.291460848
1 1:6279 2:165.5180578 3:49.65479866 4:0.9539403769 5:6486 6:89.41292469 7:0.4412198721 8:360.586 9:0.6068517731 10:3.333374866
1 1:5992 2:145.2746988 3:53.59498147 4:0.9294604977 5:6134 6:87.34558576 7:0.7705761317 8:330.327 9:0.6900705959 10:2.710602651
1 1:6792 2:159.6423264 3:55.55685324 4:0.9374914555 5:7014 6:92.9937793 7:0.6038406828 8:363.416 9:0.6462483591 10:2.873494755
0 1:8815 2:166.7390545 3:68.09874704 4:0.912796313 5:8999 6:105.9415244 7:0.5552406148 8:385.384 9:0.745838539 10:2.448489316
1 1:5791 2:131.629047 3:56.84208808 4:0.9019524093 5:5938 6:85.86809771 7:0.8037473976 8:316.987 9:0.7242366952 10:2.315696898
0 1:9337 2:162.5181375 3:74.06774285 4:0.8901075032 5:9566 6:109.0331951 7:0.7829769392 8:388.458 9:0.7775513561 10:2.194182397
0 1:7061 2:145.3556913 3:63.01433171 4:0.9011448306 5:7226 6:94.8174268 7:0.8116091954 8:341.426 9:0.7611721597 10:2.306708448
0 1:6958 2:134.4821148 3:66.79946599 4:0.8679129345 5:7165 6:94.12332735 7:0.613255773 8:330.089 9:0.8024762436 10:2.013221406
1 1:6036 2:153.8074052 3:51.13380251 4:0.9431196656 5:6236 6:87.66569393 7:0.4772296015 8:349.236 9:0.6219007555 10:3.007939908
0 1:8895 2:163.9140213 3:69.98913998 4:0.9042578097 5:9098 6:106.4211715 7:0.7615582192 8:381.717 9:0.7671367928 10:2.34199222
0 1:9096 2:162.0613259 3:72.46052446 4:0.8944750177 5:9409 6:107.6168523 7:0.8070984916 8:388.416 9:0.7576455779 10:2.23654641
1 1:6205 2:161.6661403 3:49.39428988 4:0.952181589 5:6336 6:88.88448332 7:0.4476911977 8:353.795 9:0.6229429396 10:3.272972254
0 1:9265 2:164.367327 3:72.57694094 4:0.8972350053 5:9533 6:108.61199 7:0.5693829892 8:389.652 9:0.7668341903 10:2.264732088
1 1:6189 2:143.1151408 3:55.85039681 4:0.9207097816 5:6353 6:88.76981211 7:0.5410437975 8:330.678 9:0.7112458448 10:2.562473124
0 1:7810 2:148.0489442 3:67.84841133 4:0.8888059919 5:7922 6:99.71961113 7:0.753279321 8:349.828 9:0.8019582575 10:2.182054691
0 1:9498 2:169.9845639 3:71.90106385 4:0.9061362908 5:9755 6:109.9692193 7:0.6007590133 8:400.097 9:0.7456095111 10:2.364145324
0 1:8200 2:150.3599534 3:70.17169721 4:0.8844202264 5:8312 6:102.1790794 7:0.5895887259 8:357.086 9:0.8081241203 10:2.142743576
0 1:8107 2:156.3591208 3:66.55661144 4:0.9048808062 5:8252 6:101.597997 7:0.7306236482 8:364.326 9:0.7675200083 10:2.349265045
1 1:5873 2:150.0261737 3:50.58350413 4:0.9414457396 5:5989 6:86.47390269 7:0.4751618123 8:336.312 9:0.6525069434 10:2.965911047
1 1:5884 2:151.1487545 3:51.13775905 4:0.9410284786 5:6108 6:86.55484667 7:0.5755086072 8:344.511 9:0.6229832093 10:2.95571721
1 1:5934 2:152.2136533 3:50.76555171 4:0.9427447579 5:6099 6:86.92182383 7:0.5765083066 8:339.118 9:0.6484189842 10:2.998364997
0 1:9990 2:170.5016941 3:75.92532832 4:0.8953787377 5:10264 6:112.7814836 7:0.555 8:411.999 9:0.7395763729 10:2.245649744
0 1:9389 2:162.8967478 3:74.03399564 4:0.8907548067 5:9530 6:109.3363896 7:0.6634866794 8:387.359 9:0.7863246698 10:2.200296585
1 1:6160 2:155.817802 3:51.12390489 4:0.9446428087 5:6298 6:88.5615921 7:0.582781457 8:345.462 9:0.6486195136 10:3.047846254
1 1:5211 2:147.0829611 3:45.84385549 4:0.9501848123 5:5388 6:81.45459636 7:0.5003840983 8:328.683 9:0.6061448961 10:3.208346233
1 1:6686 2:164.2971344 3:53.06441778 4:0.9464063524 5:6857 6:92.26526755 7:0.4622511062 8:361.338 9:0.6435006108 10:3.096182739
1 1:6302 2:156.6373814 3:51.55433888 4:0.9442840022 5:6441 6:89.57653493 7:0.4874690594 8:346.54 9:0.6594494657 10:3.038296772
1 1:7076 2:165.5216515 3:54.96071659 4:0.9432633767 5:7235 6:94.91808583 7:0.4948251748 8:367.167 9:0.6595844466 10:3.011635615
0 1:7355 2:150.6070689 3:62.61992362 4:0.9094636549 5:7487 6:96.77126046 7:0.6031654912 8:351.517 9:0.7479970323 10:2.405098252
0 1:8194 2:154.4147046 3:68.4430372 4:0.896402136 5:8421 6:102.14169 7:0.6617670812 8:367.907 9:0.7607285605 10:2.256105382
1 1:5642 2:139.8942475 3:52.61121419 4:0.9265878191 5:5781 6:84.75622403 7:0.5710526316 8:320.329 9:0.6909560597 10:2.659019559
1 1:5842 2:151.1077691 3:49.82949504 4:0.9440643421 5:5986 6:86.24537912 7:0.6409918806 8:336.612 9:0.6479063378 10:3.032496495
0 1:9048 2:159.6334772 3:73.01300139 4:0.8892718614 5:9193 6:107.3325272 7:0.5699527559 8:380.814 9:0.7840371543 10:2.186370567
0 1:9578 2:163.4908192 3:75.25710874 4:0.8877561857 5:9783 6:110.431374 7:0.5847374847 8:395.932 9:0.767791835 10:2.172430246
1 1:5431 2:140.5936282 3:50.3567412 4:0.9336555112 5:5545 6:83.15626235 7:0.5370846519 8:315.814 9:0.6842690708 10:2.791952474
1 1:5079 2:151.9268647 3:43.38665974 4:0.9583560783 5:5204 6:80.41631456 7:0.6355105105 8:329.797 9:0.586806175 10:3.50169535
0 1:8099 2:150.94874 3:68.95619208 4:0.8895598725 5:8273 6:101.5478561 7:0.7346031746 8:359.595 9:0.7870711145 10:2.189052723
0 1:9274 2:159.0852688 3:75.27486138 4:0.8809695043 5:9535 6:108.66473 7:0.6107744995 8:388.038 9:0.773977687 10:2.11339172
1 1:5969 2:158.5800066 3:48.5769165 4:0.9519272011 5:6142 6:87.1777887 7:0.7187236604 8:345.485 9:0.6284244163 10:3.264513642
1 1:5829 2:150.6617696 3:50.23798371 4:0.9427682161 5:5998 6:86.14936626 7:0.5622106481 8:338.78 9:0.638217035 10:2.998961314
1 1:6096 2:142.2178543 3:54.97822139 4:0.9222569289 5:6202 6:88.10033067 7:0.6739635158 8:325.497 9:0.7230375327 10:2.586803477
0 1:8216 2:156.2890153 3:67.71739559 4:0.9012578537 5:8398 6:102.2787177 7:0.592272203 8:367.231 9:0.7655818415 10:2.30795963
1 1:6670 2:172.3349066 3:49.84313734 4:0.9572618917 5:6824 6:92.15480326 7:0.6334283001 8:371.115 9:0.6085814089 10:3.457545327
1 1:6238 2:148.4178135 3:54.45395768 4:0.9302618182 5:6454 6:89.1205267 7:0.4940598764 8:344.755 9:0.6595292899 10:2.725565227
1 1:6085 2:150.9619577 3:52.14208954 4:0.9384559771 5:6210 6:88.02080794 7:0.7262203127 8:337.555 9:0.6710909095 10:2.895203454
1 1:3449 2:120.7186189 3:37.77329753 4:0.9497848705 5:3571 6:66.26766323 7:0.4677878747 8:263.911 9:0.6222831963 10:3.195871866
1 1:5987 2:142.1199097 3:54.25048154 4:0.9242766463 5:6131 6:87.30913557 7:0.5381573034 8:326.219 9:0.7069694024 10:2.619698584
0 1:7426 2:148.0814612 3:64.58686306 4:0.8998702677 5:7582 6:97.23721952 7:0.5756142935 8:349.518 9:0.7638810136 10:2.29274893
0 1:9105 2:153.9820916 3:76.38084973 4:0.8683012549 5:9370 6:107.6700797 7:0.6031399046 8:380.498 9:0.7902873994 10:2.015977723
0 1:8855 2:161.6533229 3:70.61223988 4:0.8995524341 5:9194 6:106.1816188 7:0.5733618234 8:384.452 9:0.7528599256 10:2.289310227
0 1:7060 2:139.7993638 3:65.29353513 4:0.884229992 5:7176 6:94.8107124 7:0.5894139255 8:334.193 9:0.7943645729 10:2.141090439
0 1:6723 2:138.8487448 3:62.50149102 4:0.8929575698 5:7014 6:92.52021109 7:0.5893232819 8:336.342 9:0.7468111109 10:2.221526919
0 1:7065 2:136.9797571 3:66.72295639 4:0.8733457275 5:7281 6:94.84427966 7:0.6250552951 8:334.456 9:0.7936774611 10:2.052962945
1 1:6493 2:158.9733417 3:53.23402195 4:0.9422674254 5:6643 6:90.92383826 7:0.5733839633 8:354.633 9:0.6487792853 10:2.986310932
1 1:5419 2:157.4029802 3:44.08362857 4:0.9599799959 5:5537 6:83.06434309 7:0.6338011696 8:337.381 9:0.5982569778 10:3.570554088
1 1:7191 2:165.5627051 3:56.05940236 4:0.9409306935 5:7339 6:95.68628724 7:0.5447727273 8:368.297 9:0.6661971803 10:2.953344098
0 1:9605 2:165.3586092 3:74.87812979 4:0.8916005909 5:9847 6:110.5869153 7:0.6203177474 8:394.845 9:0.7742013915 10:2.208369916
0 1:8954 2:163.1527754 3:71.00309096 4:0.9003367583 5:9189 6:106.7735308 7:0.5473439697 8:385.983 9:0.7552497662 10:2.297826379
1 1:5030 2:136.1217492 3:48.08328418 4:0.9355337428 5:5149 6:80.02746347 7:0.5135797427 8:304.311 9:0.6825626922 10:2.830957817
0 1:9922 2:170.1579706 3:75.00064533 4:0.8976197429 5:10119 6:112.3969873 7:0.655609885 8:403.379 9:0.7662712241 10:2.26875342
0 1:6946 2:141.2619087 3:63.30518454 4:0.8939631304 5:7127 6:94.04212821 7:0.5641650422 8:336.659 9:0.7701302543 10:2.231442965
0 1:8144 2:151.8119684 3:69.17735094 4:0.8901447632 5:8323 6:101.8295775 7:0.7868599034 8:361.059 9:0.7850390839 10:2.194532839
1 1:5230 2:127.0159877 3:53.86276766 4:0.90563274 5:5412 6:81.6029584 7:0.7412131519 8:297.081 9:0.7446664688 10:2.358140757
0 1:8032 2:148.1148997 3:69.55925228 4:0.8828631455 5:8161 6:101.12695 7:0.7020979021 8:353.161 9:0.8092600249 10:2.12933427
1 1:7048 2:163.4152235 3:55.82799095 4:0.9398335328 5:7203 6:94.73010246 7:0.4958491628 8:362.89 9:0.6725518289 10:2.927119903
0 1:9049 2:157.4990272 3:73.98031632 4:0.8828158798 5:9265 6:107.3384583 7:0.7161285217 8:379.477 9:0.7896589011 10:2.128931519
1 1:6309 2:157.8584134 3:51.99323837 4:0.9442022313 5:6477 6:89.62627008 7:0.7035013381 8:353.524 9:0.6343553201 10:3.036133511
1 1:5866 2:153.6105938 3:49.82030238 4:0.9459444944 5:6019 6:86.42235341 7:0.7428137267 8:338.05 9:0.645045043 10:3.083293085
1 1:6150 2:152.8485174 3:52.17187566 4:0.9399433088 5:6296 6:88.48967849 7:0.5122438781 8:341.229 9:0.6637325449 10:2.929710989
0 1:7185 2:141.0481398 3:66.14611834 4:0.8832187179 5:7455 6:95.64635973 7:0.5793420416 8:344.705 9:0.7598738 10:2.132372139
0 1:8556 2:158.470925 3:69.24979061 4:0.8994676482 5:8744 6:104.3735481 7:0.6944805195 8:374.093 9:0.7682834472 10:2.288395728
0 1:8350 2:157.6415541 3:68.10898768 4:0.9018497926 5:8540 6:103.1094089 7:0.7796451914 8:369.933 9:0.7667436548 10:2.314548483
1 1:6700 2:160.684332 3:53.90077803 4:0.9420597428 5:6884 6:92.36181543 7:0.4918514168 8:356.92 9:0.6609108751 10:2.981113406
0 1:8575 2:163.9282065 3:67.18976886 4:0.9121425373 5:8764 6:104.4893731 7:0.7048331415 8:380.916 9:0.7426523548 10:2.439779289
1 1:6932 2:161.7276751 3:55.72266744 4:0.9387693364 5:7069 6:93.94730717 7:0.484112019 8:360.768 9:0.6692870169 10:2.90236779
1 1:5004 2:129.0342114 3:49.87804586 4:0.9222688695 5:5169 6:79.82036508 7:0.6669332267 8:299.578 9:0.7006600099 10:2.58699412
0 1:8535 2:150.5973916 3:72.6444991 4:0.8759645153 5:8690 6:104.2453813 7:0.7793097151 8:362.035 9:0.8182994756 10:2.073073577
1 1:5582 2:146.5270702 3:49.50053359 4:0.9412088764 5:5735 6:84.30434828 7:0.5581441856 8:326.217 9:0.6591534313 10:2.960110923
1 1:6369 2:145.4524651 3:57.26627654 4:0.919234152 5:6530 6:90.05144452 7:0.819058642 8:334.908 9:0.7135592978 10:2.539932292
0 1:7958 2:150.4643765 3:68.09601449 4:0.8917276937 5:8247 6:100.6600233 7:0.5822358794 8:359.359 9:0.7743846696 10:2.209591524
1 1:5069 2:139.4399232 3:47.6155947 4:0.9398899538 5:5230 6:80.33711006 7:0.4965713166 8:312.606 9:0.6518347906 10:2.928450734
0 1:9014 2:161.2831127 3:72.20515217 4:0.8941878509 5:9419 6:107.1306737 7:0.5679899181 8:389.388 9:0.7470717098 10:2.233678731
0 1:6548 2:136.2641437 3:61.8218746 4:0.8911588431 5:6685 6:91.30811869 7:0.7708971038 8:327.483 9:0.7672572738 10:2.204141245
1 1:6320 2:150.3822708 3:55.55961436 4:0.9292482725 5:6609 6:89.70436959 7:0.5625778886 8:344.163 9:0.6704996954 10:2.706683128
0 1:7826 2:155.1387644 3:65.23371065 4:0.9072989306 5:7967 6:99.82170444 7:0.8066378066 8:360.662 9:0.7560472433 10:2.37819929
1 1:6341 2:158.6256722 3:52.16801439 4:0.9443734691 5:6478 6:89.85328015 7:0.4632524839 8:353.44 9:0.6378759383 10:3.040669155
0 1:9108 2:160.7741221 3:72.70525405 4:0.8919064867 5:9291 6:107.6878163 7:0.5831732616 8:381.846 9:0.7849760292 10:2.211313669
1 1:5895 2:155.2126101 3:49.46338876 4:0.9478618549 5:6034 6:86.63571502 7:0.4583268543 8:342.011 9:0.6333058864 10:3.137929163
1 1:6498 2:154.3969273 3:54.86225187 4:0.9347399575 5:6686 6:90.95883993 7:0.768448439 8:355.145 9:0.6474081489 10:2.814265218
0 1:8027 2:153.8767496 3:67.90175886 4:0.8973725778 5:8300 6:101.0954689 7:0.5448683139 8:369.657 9:0.7381850709 10:2.266167359
1 1:5686 2:139.9637508 3:52.23563357 4:0.9277475758 5:5799 6:85.08607437 7:0.5227063798 8:317.506 9:0.7087822712 10:2.679468808
0 1:9201 2:164.1711791 3:72.32293919 4:0.8977360677 5:9438 6:108.2362095 7:0.7421956925 8:391.683 9:0.7536599717 10:2.269973828
0 1:8180 2:155.7544267 3:67.85843604 4:0.9001036542 5:8435 6:102.0543947 7:0.7648433848 8:369.486 9:0.7529518295 10:2.295284651
1 1:2872 2:74.69188071 3:51.40045446 4:0.7255527468 5:3015 6:60.47101762 7:0.7130089374 8:208.317 9:0.8316582009 10:1.453136582
1 1:5936 2:150.0841124 3:51.52208667 4:0.9392301606 5:6100 6:86.9364707 7:0.4874763899 8:333.979 9:0.6687525273 10:2.913005316
1 1:5451 2:148.2834979 3:47.85552359 4:0.9464910931 5:5610 6:83.30923573 7:0.4916125541 8:325.417 9:0.6468529632 10:3.098565992
1 1:6553 2:146.1940538 3:57.95157917 4:0.9180771484 5:6758 6:91.34297311 7:0.5532759203 8:342.064 9:0.7037773605 10:2.522693185
1 1:6284 2:160.6709381 3:50.89763176 4:0.9484984345 5:6449 6:89.44851759 7:0.8323178808 8:347.345 9:0.6545215303 10:3.156746838
0 1:8623 2:158.8233198 3:70.00856672 4:0.8976076748 5:8811 6:104.7814134 7:0.6181362007 8:376.145 9:0.765874595 10:2.268626931
0 1:8289 2:151.1800446 3:70.76720647 4:0.8836761044 5:8492 6:102.7320913 7:0.5887073864 8:368.391 9:0.7675275628 10:2.136300867
0 1:6193 2:133.6505916 3:59.77211959 4:0.8944206141 5:6379 6:88.7984938 7:0.7217948718 8:319.998 9:0.7600049416 10:2.236002212
0 1:8796 2:160.3151634 3:70.25009944 4:0.8988775156 5:8936 6:105.8272887 7:0.7530821918 8:376.334 9:0.7804555469 10:2.282063152
1 1:4270 2:130.9449532 3:41.9798717 4:0.947217467 5:4414 6:73.73420411 7:0.7042718126 8:289.233 9:0.6414193459 10:3.119231859
0 1:9247 2:163.7484228 3:72.52359273 4:0.8965727788 5:9483 6:108.5064333 7:0.7557208238 8:390.476 9:0.7621176683 10:2.257864188
0 1:8540 2:158.6523433 3:69.49267471 4:0.8989659173 5:8783 6:104.2759115 7:0.5606617647 8:375.222 9:0.7622389667 10:2.283008159
0 1:7835 2:138.2244267 3:73.6155806 4:0.8463795986 5:8020 6:99.87908606 7:0.8174230569 8:345.295 9:0.8257874637 10:1.877651791
0 1:9322 2:164.9848129 3:73.08788274 4:0.8965227777 5:9608 6:108.9455783 7:0.6184978769 8:392.264 9:0.7613109168 10:2.257348369
1 1:5885 2:145.3439964 3:52.82092824 4:0.9316253744 5:6070 6:86.56220146 7:0.6005102041 8:332.734 9:0.667977708 10:2.751636543
1 1:5165 2:147.7393836 3:45.89774976 4:0.9505188166 5:5398 6:81.09428 7:0.5127059758 8:324.944 9:0.6146999041 10:3.218880758
0 1:9028 2:150.5420994 3:77.59743788 4:0.8569176075 5:9261 6:107.2138359 7:0.6256410256 8:376.584 9:0.7999773414 10:1.940039561
1 1:4678 2:128.3679026 3:46.90578784 4:0.9308501225 5:4761 6:77.1765158 7:0.773478836 8:287.214 9:0.7126214175 10:2.73671776
1 1:6209 2:150.9123432 3:53.23943732 4:0.9357048443 5:6370 6:88.91312801 7:0.4941110934 8:342.794 9:0.6639954453 10:2.834596885
1 1:6443 2:156.4132831 3:53.09433086 4:0.9406244648 5:6629 6:90.5730776 7:0.600410027 8:349.977 9:0.6610266779 10:2.945950737
